name,n_faces,iod,tilt,yaw,face_area_frac,glasses_density,mouth_open,brow_skin_L_diff,passed
00025,1,250.52935791015625,0.8767154812812805,0.15417380315215667,0.2932262420654297,0.060000000000000005,0.200266845703125,90.66554260253906,False
00446,1,256.8424987792969,0.48333805799484253,0.20986940328006723,0.2932262420654297,0.02776308520516708,0.18042128325394982,12.052757263183594,False
00468,1,216.18743896484375,2.385943651199341,0.6157737321149686,0.4230079650878906,0.021041097630693006,0.12333318536931819,39.47981262207031,False
00848,1,256.51568603515625,0.6328732967376709,0.0641194090697759,0.2932262420654297,0.013895403377110694,0.12311437008154653,26.494705200195312,False
00200,1,256.1667175292969,0.037275392562150955,0.030932651409256853,0.2932262420654297,0.01764425936942296,0.017737152379587156,21.815948486328125,True
00121,0,,,,,,,,False
00199,1,195.92636108398438,6.054922580718994,0.4675519959954217,0.4230079650878906,0.06125756266205704,0.08240763346354167,81.44656372070312,False
00547,1,260.4946594238281,2.0166218280792236,0.07240270352169738,0.29375553131103516,0.012030257586450247,0.02632461939102564,5.199958801269531,True
00941,1,255.00347900390625,0.2995853126049042,0.08015827612448267,0.2932262420654297,0.028437818975953665,0.11796879768371582,0.18439483642578125,True
00189,1,257.03936767578125,1.0031310319900513,0.29049020156195177,0.2932262420654297,0.03151430888657166,0.06980674854223279,95.19615936279297,False
00702,1,265.9891052246094,4.024232864379883,0.07009508605406721,0.2932262420654297,0.050801217038539556,0.0345238276890346,23.061912536621094,False
00428,1,253.5052032470703,2.109937906265259,0.3537613218492203,0.2932262420654297,0.09630309508318617,0.12075460182045991,74.33473205566406,False
00548,1,243.37474060058594,3.1798295974731445,0.42883741047909707,0.4230079650878906,0.011110836464306903,0.16201240971403302,13.640762329101562,False
00806,1,214.37063598632812,1.0691595077514648,0.4463981087447548,0.4230079650878906,0.03153685964181591,0.02933349609375,58.96339416503906,False
00823,1,252.85531616210938,0.7553343176841736,0.02979066442763469,0.29375553131103516,0.018102981029810297,0.10345762893866702,29.18366241455078,False
00033,1,260.7537536621094,2.5277304649353027,0.6780652558398825,0.4230079650878906,0.017135382603008502,0.2002885826738366,5.117218017578125,False
00401,1,226.66720581054688,0.1263875514268875,0.028608311858530255,0.2932262420654297,0.021720703538885357,0.19823788546255505,44.857574462890625,False
00152,1,255.55563354492188,1.1958197355270386,0.08901626492124495,0.4230079650878906,0.006984008142160246,0.04870633338684361,39.228206634521484,False
00994,1,213.6479949951172,3.8467819690704346,0.6005370960533485,0.29375553131103516,0.03812316715542522,0.05975816163374352,3.2249908447265625,False
00439,1,259.17437744140625,0.44214513897895813,0.008546333991650036,0.2932262420654297,0.044849253473223036,0.1180248119212963,5.798309326171875,True
00930,1,255.83529663085938,0.22395628690719604,0.0018758638451302743,0.2932262420654297,0.09876088969069718,0.1523810052252435,57.90754699707031,False
00381,1,258.8617248535156,0.8484931588172913,0.12778045537138027,0.2932262420654297,0.02742862376078943,0.2452053958422517,81.4780502319336,False
00482,1,257.3545837402344,2.189765453338623,0.08534762551678801,0.29375553131103516,0.02244021934555915,0.07343001066198672,78.88189697265625,False
00904,1,254.1773681640625,0.5259746313095093,0.05254505930253629,0.4230079650878906,0.021518683167127236,0.11964515134862168,55.44329071044922,False
00668,1,245.8559112548828,0.776846706867218,0.3988353328100205,0.4230079650878906,0.06293147208121827,0.19728495740243213,23.642333984375,False
00609,1,255.7638397216797,3.324805736541748,0.40968592803622844,0.4230079650878906,0.07158566946891293,0.06609925615026596,43.28357696533203,False
00452,1,255.33352661132812,0.07480090856552124,0.10019909608572095,0.4230079650878906,0.015052606408417026,0.09739781489602695,70.17362976074219,False
00116,1,256.5106506347656,0.5211969017982483,0.11588850693447733,0.2932262420654297,0.004442087899139861,0.04230769230769231,27.53363800048828,False
00108,1,256.0156555175781,0.6341025829315186,0.10542546232969331,0.4230079650878906,0.045403377110694185,0.16055996727397423,7.4705657958984375,True
00095,1,256.00543212890625,0.37301185727119446,0.26017987179044555,0.29375553131103516,0.02407056594837793,0.09768689213966837,7.7260589599609375,False
00787,1,242.01290893554688,0.5918774008750916,0.13033329866629711,0.2932262420654297,0.041092467915001055,0.111199951171875,61.87024688720703,False
00502,1,255.83599853515625,0.2612863779067993,0.08733800778614705,0.2932262420654297,0.018693474493792578,0.08944717483903894,21.891799926757812,True
00460,1,257.09991455078125,1.5973327159881592,0.13729581645108746,0.2932262420654297,0.03051643192488263,0.206933349609375,28.82952117919922,False
00846,1,241.50828552246094,0.4744883179664612,0.17841968131260386,0.2932262420654297,0.029732961339178954,0.037152608235677086,58.001258850097656,False
00758,1,200.17227172851562,0.4293525218963623,0.4741135152875822,0.4230079650878906,0.02328756586285143,0.11295330462678109,67.9506607055664,False
00843,1,254.625732421875,1.8004531860351562,0.22773091270404375,0.2932262420654297,0.011589634231143665,0.05518337414025119,15.897979736328125,False
00333,1,222.14572143554688,5.381239414215088,0.5637561011092546,0.4230079650878906,0.02207364506146552,0.13594773236443014,46.428802490234375,False
00073,1,256.1304626464844,2.76000714302063,0.0716074832863719,0.29375553131103516,0.00023603461841070024,0.1529716077701066,42.77212142944336,False
00148,1,257.6861267089844,0.7041147947311401,0.09554046765277893,0.2932262420654297,0.0072291669080250705,0.0007750045421511628,30.639266967773438,False
00102,1,253.13723754882812,1.8865326642990112,0.1975097816716124,0.4230079650878906,0.016956292785676674,0.1105145960046141,13.83428955078125,False
00878,1,249.35345458984375,0.7276524901390076,0.25956588075145637,0.4230079650878906,0.04027526796544298,0.01189354551789906,69.38418579101562,False
00686,1,257.166748046875,0.0371304415166378,0.17632232907251788,0.2932262420654297,0.03533556414365161,0.006580794829667382,27.27637481689453,False
00950,1,253.50003051757812,0.0,0.15250100435940747,0.4230079650878906,0.05057471264367816,0.11159415867017664,44.6099853515625,False
00962,1,260.8505859375,0.6589638590812683,0.07686711198352252,0.2932262420654297,0.03501624988715356,0.04366668701171875,26.590774536132812,False
00893,1,229.1705322265625,0.3333483934402466,0.05759593268050531,0.2932262420654297,0.057057813055325195,0.07827531045942164,90.2989730834961,False
00311,1,255.01573181152344,0.636588990688324,0.07350961729125896,0.29375553131103516,0.015213257267046998,0.0008969157265975336,10.7821044921875,True
00351,1,254.83993530273438,0.41219499707221985,0.5047778506364972,0.4230079650878906,0.09764466762314682,0.1848485016625775,18.031044006347656,False
00402,1,255.6680145263672,0.18674764037132263,0.132387315750255,0.29375553131103516,0.014777267577076748,0.010638297872340425,7.66949462890625,True
00735,1,255.37599182128906,1.0470622777938843,0.3037125784334691,0.2932262420654297,0.02108070799358922,0.1583011583011583,13.437210083007812,False
00424,1,256.8352966308594,0.22308428585529327,0.11255611304352425,0.4230079650878906,0.03845699572437578,0.210933349609375,50.42718505859375,False
00146,2,255.5078582763672,0.4484899938106537,0.0557143727636857,0.2932262420654297,0.005624230368475893,0.030039429193428852,22.766860961914062,False
00509,1,255.50006103515625,0.0373726524412632,0.13967700723344081,0.2932262420654297,0.009971714847308117,0.1536122601295152,1.300872802734375,True
00197,1,254.84909057617188,0.6370052099227905,0.0013723274779223764,0.2932262420654297,0.043288813109784975,0.20563388878191022,4.8556365966796875,False
00998,1,243.01466369628906,0.6287325620651245,0.12381082255369744,0.2932262420654297,0.010439366852400402,0.00660055934792698,43.19328308105469,False
00190,1,249.52000427246094,6.327513694763184,0.2580366026167466,0.4230079650878906,0.026763774821242776,0.17762233494045018,28.5660400390625,False
00663,1,255.9888153076172,4.593256950378418,0.6420809224189526,0.4230079650878906,0.03605541972290138,0.2799999530498798,1.1321640014648438,False
00942,1,258.7117919921875,1.070481777191162,0.07767342645395248,0.2932262420654297,0.008625011393674232,0.24490262061050258,10.177780151367188,False
00233,1,253.8333740234375,0.037618041038513184,0.41047362798752773,0.4230079650878906,0.019728581087607455,0.16045632017882605,45.099021911621094,False
00372,1,256.3352966308594,0.223519429564476,0.04569961301009457,0.2932262420654297,0.026438550793274923,0.006060586591656698,44.26771545410156,False
00480,1,228.91677856445312,4.0915632247924805,0.46297763838562356,0.2932262420654297,0.07385287091193672,0.008496751972273285,49.34081268310547,False
00597,1,252.66757202148438,0.15117353200912476,0.2714953472403777,0.2932262420654297,0.03806759986343462,0.49954762178308826,7.978851318359375,False
00413,1,252.1693572998047,0.2650856673717499,0.026730110443828288,0.2932262420654297,0.029471085088437703,0.15103744570150415,21.012786865234375,True
00227,1,260.1839599609375,0.6606522798538208,0.07745404236138806,0.2932262420654297,0.046105997083485235,0.025925812897858797,8.291351318359375,True
00191,1,256.5455627441406,1.079514980316162,0.04977866337933873,0.29375553131103516,0.01103000811030008,0.08538466233473557,22.057693481445312,False
00860,1,255.67105102539062,0.3361513018608093,0.03169882343041634,0.2932262420654297,0.10960903933344411,0.03333336537278543,79.43011474609375,False
00835,1,256.2091979980469,1.0436569452285767,0.14485917531389628,0.2932262420654297,0.007888901855525732,0.13830504336599575,17.23388671875,True
00487,1,255.2920379638672,1.7957525253295898,0.34735794942617343,0.4230079650878906,0.044782488351709185,0.049566219287290894,101.23200988769531,False
00284,1,255.3890380859375,1.1965999603271484,0.04330395756293235,0.2932262420654297,0.08032366981022238,0.05476192552216199,4.3386383056640625,True
00619,1,224.8604278564453,2.3788671493530273,0.3913295176692397,0.29375553131103516,0.008297593255810526,0.04806199184683866,56.616844177246094,False
00385,0,,,,,,,,False
00416,1,253.4703369140625,1.8840525150299072,0.05541343264770098,0.4230079650878906,0.07141770522497222,0.36395060221354164,31.439682006835938,False
00293,1,254.50453186035156,2.101656675338745,0.35818110563227873,0.2932262420654297,0.014799690856028884,0.21318943380451888,36.70960235595703,False
00086,1,255.83877563476562,0.3732616603374481,0.02285488308288701,0.2932262420654297,0.03554727371994208,0.1730993438185307,21.933456420898438,True
00804,1,256.52618408203125,0.8189849257469177,0.2008151042981677,0.29375553131103516,0.013968957871396896,0.016296047634548613,6.907806396484375,False
00845,1,223.98660278320312,5.379701614379883,0.5982217089104769,0.4230079650878906,0.033379888268156424,0.20381927490234375,0.317535400390625,False
00739,1,250.16690063476562,0.07634574919939041,0.20368991409835302,0.2932262420654297,0.05073383084577115,0.12749003984063745,9.22412109375,False
00256,1,259.6925354003906,0.8090053200721741,0.0581853764387238,0.4230079650878906,0.042611574746008705,0.03153516840637967,57.05292510986328,False
00368,1,257.28594970703125,1.7446932792663574,0.2693523905092775,0.4230079650878906,0.02562703231234509,0.16758612271012932,48.77009582519531,False
00725,1,251.857666015625,0.79625004529953,0.4126460880823177,0.2932262420654297,0.01583247594262543,0.15005985383064516,27.51824188232422,False
00221,1,256.170166015625,0.2982140779495239,0.06373435718102237,0.2932262420654297,0.0077883822316484035,0.16254172436768394,7.878456115722656,True
00989,1,250.84132385253906,0.4568336606025696,0.41113379349942586,0.4230079650878906,0.0492086615145305,0.03966932060304752,5.490325927734375,False
00252,1,254.50045776367188,0.11256524920463562,0.147085767564184,0.2932262420654297,0.03613238907356554,0.22348183079769737,24.072769165039062,False
00072,1,255.17213439941406,0.37422993779182434,0.10640848796420983,0.2932262420654297,0.01500225508581195,0.00216053150318287,9.024490356445312,True
00021,1,262.6899719238281,0.7634137868881226,0.03719440930045737,0.2932262420654297,0.025102316193280027,0.06862736549698004,50.83416748046875,False
00109,1,217.42996215820312,3.603726625442505,0.3208336914170067,0.29375553131103516,0.021252074497510605,0.005426096361736918,12.786323547363281,False
00355,1,256.0013122558594,0.1865113377571106,0.06215588812205952,0.2932262420654297,0.06127305175490779,0.11095414987301237,47.81080627441406,False
00682,1,255.1758575439453,0.4865017533302307,0.003529095152586571,0.2932262420654297,0.030649152865029505,0.17407409146300748,6.2940521240234375,True
00531,1,255.37599182128906,1.0470690727233887,0.32530114023744544,0.29375553131103516,0.04169347574314761,0.1525180734318795,15.019515991210938,False
00639,1,260.2283630371094,1.2477545738220215,0.21946225974076425,0.4230079650878906,0.0866395578720345,0.2160534300533027,40.01081085205078,False
00009,1,238.81210327148438,1.999740719795227,0.6341516227682333,0.4230079650878906,0.04575232181851667,0.15589740459735577,63.901641845703125,False
00811,1,256.9241943359375,1.5240600109100342,0.1383954214013682,0.2932262420654297,0.07892121585963469,0.18054568470584964,65.38749694824219,False
00236,1,248.39797973632812,1.3071911334991455,0.37329584429895385,0.2932262420654297,0.03959845903096755,0.03518507215711805,37.094215393066406,False
00077,1,256.2061767578125,1.006393551826477,0.08423833935748803,0.2932262420654297,0.035133565621370495,0.009523589035560345,5.351043701171875,True
00643,1,230.18209838867188,0.6637855768203735,0.3575987470799438,0.4230079650878906,0.012405257742416997,0.00069427490234375,5.3769073486328125,False
00422,1,250.66671752929688,0.038100242614746094,0.04555287307608564,0.2932262420654297,0.04631456185407129,0.003768257472826087,48.4937744140625,False
00736,1,255.6953887939453,0.859001100063324,0.16708633083329885,0.2932262420654297,0.05715158924205379,0.20599250936329588,23.300987243652344,False
00536,1,254.2008056640625,0.9391955733299255,0.03601879341042254,0.2932262420654297,0.030866093366093365,0.1974554862684876,34.45353698730469,False
00455,1,244.72120666503906,1.2097493410110474,0.20011198256930882,0.2932262420654297,0.020661996141740278,0.22372381536810249,19.503128051757812,False
00858,1,257.0908508300781,1.5230716466903687,0.15905777921570735,0.2932262420654297,0.0112173446192157,0.012855153447309416,21.463546752929688,True
00196,1,253.78248596191406,1.7311433553695679,0.06571002507112657,0.4230079650878906,0.029766768612985314,0.139617669777792,43.974205017089844,False
00856,1,201.05419921875,1.3300167322158813,0.46579825719584117,0.29375553131103516,0.023965018954321963,0.02197367918557961,58.72492218017578,False
00988,1,254.8360137939453,0.2623048424720764,0.3290896252959451,0.4230079650878906,0.03443328550932569,0.009803836085215336,45.68738555908203,False
00205,1,179.19210815429688,3.6262001991271973,0.41886068795783193,0.4230079650878906,0.033566433566433566,0.03379652235243055,39.98199462890625,False
00157,1,256.0867919921875,1.491744875907898,0.27611263572748906,0.2932262420654297,0.007744769390821871,0.0989987614840397,43.29644775390625,False
00270,1,252.25926208496094,1.552243709564209,0.05014994484126575,0.2932262420654297,0.016871074596032154,0.03279556766633065,44.17047119140625,False
00176,1,253.1659698486328,2.075024366378784,0.2419342140365243,0.29375553131103516,0.025182844772102274,0.10775520169005103,7.6013946533203125,False
00159,1,227.06268310546875,1.3459112644195557,0.19788212471726513,0.2932262420654297,0.021464032645364683,0.10976076916436464,33.156646728515625,False
00260,1,255.51394653320312,0.5979748964309692,0.061732003994225966,0.4230079650878906,0.03839869281045751,0.20615788348707328,29.757171630859375,False
00540,1,232.0733184814453,1.4403181076049805,0.28313663988559473,0.29375553131103516,0.04250575069502265,0.04065053055926067,58.99211883544922,False
00030,1,255.83470153808594,0.18663281202316284,0.053781638366748166,0.2932262420654297,0.020494908832583474,0.4016728008092518,8.4232177734375,False
00728,1,169.6278533935547,4.225998401641846,0.4443170498102227,0.4230079650878906,0.021068116086566273,0.15180185678842906,49.313934326171875,False
00007,1,258.3667907714844,2.2551605701446533,0.16418010088985688,0.2932262420654297,0.01301034355787148,0.02666666666666667,3.626617431640625,True
00979,1,250.1866912841797,0.7252219915390015,0.0413126710207054,0.2932262420654297,0.014583333333333334,0.22113198334316037,66.77935028076172,False
00560,1,258.33770751953125,0.3326813876628876,0.018745792076003548,0.29375553131103516,0.030622909698996652,0.01050072973901099,30.788238525390625,False
00145,1,242.0020294189453,0.23675808310508728,0.08116361317005433,0.2932262420654297,0.026905351767495138,0.007536249575407609,40.977230072021484,False
00612,1,257.6904602050781,0.7782258987426758,0.01627935153864787,0.29375553131103516,0.0663933664700144,0.005271166424418604,41.18317413330078,False
00071,1,255.6668701171875,0.07470337301492691,0.05403613247088987,0.2932262420654297,0.009696463712803386,0.1304575003829657,19.71698760986328,True
00797,1,256.1978759765625,0.8945913314819336,0.14139426894465998,0.2932262420654297,0.05694946901622126,0.203385591506958,34.37022399902344,False
00362,1,249.66937255859375,0.26773300766944885,0.20997788976789555,0.2932262420654297,0.0319330664970885,0.06855784747617465,24.18499755859375,False
00626,1,254.83529663085938,0.2248351126909256,0.01339994216318726,0.2932262420654297,0.012531237985390234,0.20196803469499539,79.28877258300781,False
00049,2,235.3673095703125,0.9737721085548401,0.27567733460051824,0.2932262420654297,0.05423038563829787,0.2427130364752435,39.38072204589844,False
00425,1,255.04269409179688,1.0484375953674316,0.27044837567867536,0.4230079650878906,0.03406604976544495,0.12333318536931819,38.60145568847656,False
00292,1,221.68930053710938,0.8184527158737183,0.3829178313356685,0.4230079650878906,0.06846635367762129,0.006910370617378049,24.643081665039062,False
00891,1,252.33932495117188,2.1196980476379395,0.20831239635330975,0.29375553131103516,0.010792548449157712,0.18627442432050945,54.31402587890625,False
00226,1,258.3376770019531,0.33268144726753235,0.0008639022135351018,0.2932262420654297,0.014759549103884518,0.18453601955138532,13.434600830078125,False
00192,1,208.8782958984375,1.1887308359146118,0.43151484869884105,0.4230079650878906,0.07775676716741954,0.08231608072916667,40.98521423339844,False
00933,1,256.0395812988281,1.007048487663269,0.02316912060669392,0.2932262420654297,0.009382201892818288,0.04057965959821429,62.68806457519531,False
00180,1,260.1388854980469,1.872464656829834,0.12728761632227883,0.2932262420654297,0.040400124069478904,0.15839990234375,3.1865463256835938,True
00242,1,256.1671447753906,0.1118328720331192,0.021452053978879677,0.2932262420654297,0.03007733491969066,0.14871785928914835,31.760787963867188,False
00523,1,253.334716796875,0.18847456574440002,0.1833300814840543,0.2932262420654297,0.039518066441796694,0.15890076339885753,61.28697204589844,False
00449,1,257.3619079589844,0.8534383773803711,0.08094827487712737,0.2932262420654297,0.023017605797370742,0.27048468904873346,35.54485321044922,False
00570,1,258.8008728027344,1.8452262878417969,0.3929938454669145,0.4230079650878906,0.04656780137063251,0.020867076346544715,82.24111938476562,False
00384,1,263.43426513671875,4.826862812042236,0.11454531250797399,0.2932262420654297,0.037974167371779846,0.002111650699943439,0.65411376953125,True
00821,1,255.0706329345703,2.4716646671295166,0.5223743900280425,0.4230079650878906,0.07781577747378021,0.1317522252501235,15.29400634765625,False
00650,1,255.8472442626953,0.5971958637237549,1.5841729129348565e-05,0.2932262420654297,0.03604596622889306,0.08067446460055934,35.36305236816406,False
00476,1,254.53688049316406,0.9754746556282043,0.11047582372919136,0.2932262420654297,0.03351209601209601,0.016747221278683576,73.93047332763672,False
00678,1,258.68218994140625,0.6275659203529358,0.20846485523895036,0.4230079650878906,0.017851391764435242,0.07845113735006314,68.09942626953125,False
00833,1,257.54534912109375,1.0753307342529297,0.27204671518544715,0.29375553131103516,0.07641604932590991,0.12217456997719957,18.413223266601562,False
00792,1,255.67013549804688,0.2987973392009735,0.05511125583648812,0.2932262420654297,0.0300023679848449,0.06611124674479167,9.5443115234375,True
00015,1,240.1687469482422,0.2385653406381607,0.004565661640155199,0.2932262420654297,0.031425410189982725,0.035922448611953886,40.381797790527344,False
00198,1,267.9355163574219,2.5669586658477783,0.2904629734210645,0.4230079650878906,0.028752451659940646,0.03545448996803977,10.373809814453125,False
00098,1,246.0110626220703,0.5434348583221436,0.2129728795285207,0.2932262420654297,0.010638433899778792,0.009185384114583334,38.678184509277344,False
00689,1,256.6861877441406,0.7068578600883484,0.3148616288938638,0.4230079650878906,0.0413233749562376,0.01085266586421996,71.34735107421875,False
00673,1,246.6722869873047,0.3871254026889801,0.019977405729601758,0.2932262420654297,0.038623497233000445,0.06270637134514233,68.83797454833984,False
00521,1,256.56256103515625,1.2655856609344482,0.14856940731989646,0.2932262420654297,0.030181481909605828,0.11335914700875487,18.386207580566406,True
00968,1,255.8672332763672,0.9330712556838989,0.4616752966186022,0.4230079650878906,0.019875761865209812,0.20000010088455578,9.593154907226562,False
00543,1,255.35968017578125,0.8227264285087585,0.12240507305570551,0.2932262420654297,0.06163980015082956,0.11414497628863007,18.601577758789062,True
00838,1,257.5105285644531,0.5191664099693298,0.03809317622166532,0.2932262420654297,0.016325149365197907,0.01504435581443584,22.399154663085938,False
00796,1,247.97451782226562,3.5451087951660156,0.5308613607200214,0.2932262420654297,0.0013924289625224203,0.07818930041152264,38.69001770019531,False
00567,1,247.33355712890625,0.07722033560276031,0.26157670266337263,0.29375553131103516,0.026591674318947045,0.17348480224609375,11.5460205078125,False
00080,1,235.20022583007812,3.8599894046783447,0.5355901660617112,0.4230079650878906,0.02865561118064247,0.058781121366767476,25.4498291015625,False
00091,1,227.51565551757812,0.6715731620788574,0.4388148481952714,0.4230079650878906,0.044609444609444604,0.1743384467230903,23.62799072265625,False
00188,1,261.5172424316406,0.6572840213775635,0.00025538075597778085,0.2932262420654297,0.023031958111402004,0.007903738120167526,49.24786376953125,False
00912,1,216.06178283691406,1.370236873626709,0.37803263548250043,0.4230079650878906,0.053240891082678446,0.02255896366003788,92.3609848022461,False
00732,1,256.8346862792969,0.18590612709522247,0.4840988235986916,0.4230079650878906,0.03848278618192931,0.011299521236096398,42.76080322265625,False
00511,1,256.5216979980469,0.7445448040962219,0.1571092434626482,0.2932262420654297,0.020295246116414,0.11553886241482612,69.55792236328125,False
00542,1,260.55804443359375,1.2095199823379517,0.30993722382133493,0.4230079650878906,0.046684148008695844,0.12296305338541667,8.858840942382812,False
00627,1,258.1671447753906,0.1109665110707283,0.05557356549742413,0.2932262420654297,0.019288580084453336,0.20843555683992346,53.264183044433594,False
00026,1,258.16864013671875,0.22193215787410736,0.034849426007851673,0.29375553131103516,0.0065538275284038,0.019791603088378906,1.301727294921875,True
00727,1,256.7367858886719,1.3391380310058594,0.14541755141486107,0.2932262420654297,0.01873825255705077,0.1977778682002315,1.2154693603515625,False
00658,1,255.85293579101562,0.7091599702835083,0.025787999384382837,0.2932262420654297,0.020582565356403987,0.04604533567266949,33.79560852050781,False
00966,1,257.7030944824219,0.9634885191917419,0.46303126084640334,0.4230079650878906,0.00031206657420249653,0.24111502511160715,63.35954284667969,False
00329,1,256.6805114746094,0.5952571034431458,0.2118605950881545,0.2932262420654297,0.030823039490922702,0.21957885288394516,39.07887268066406,False
00297,1,253.74571228027344,1.4302173852920532,0.2748701518259375,0.4230079650878906,0.04612628750559785,0.021862447020495952,31.890853881835938,False
00885,1,259.4106750488281,1.398971676826477,0.31090245911357933,0.4230079650878906,0.028906496907309582,0.005286397387802864,155.36428833007812,False
00687,1,249.85557556152344,0.7644103169441223,0.3829355396731164,0.4230079650878906,0.041958128078817734,0.08121226917613636,75.44979095458984,False
00010,1,256.8699035644531,0.9666139483451843,0.07237508979407664,0.2932262420654297,0.03780558452091298,0.09333346619897959,15.72784423828125,True
00069,1,241.5037078857422,0.3163319528102875,0.09164118808697434,0.2932262420654297,0.0711837385412515,0.005025125628140704,38.33662414550781,False
00319,1,251.5531005859375,1.1768823862075806,0.2896549330465233,0.2932262420654297,0.016374773738027593,0.40766947248340707,1.0174560546875,False
00112,1,256.6520690917969,6.825040817260742,0.6041040490272365,0.2932262420654297,0.01452488500269363,0.00335929929748062,26.114280700683594,False
